env,mode,series_id,mu,sd,n_dong_train
E1g,N2,E1g_53,,,1612
E1g,N0,E1g_54,,,1612
E1g,N1,E1g_54,22.535711078795753,16.810578253898946,1612
E1g,N2,E1g_54,,,1612
E1g,N0,E1g_55,,,1612
E1g,N1,E1g_55,9.505149326479971,7.686503080800331,1612
E1g,N2,E1g_55,,,1612
E1g,N0,E1g_56,,,1612
E1g,N1,E1g_56,33.15612680980276,15.077032051407043,1612
E1g,N2,E1g_56,,,1612
E1g,N0,E1g_57,,,1612
E1g,N1,E1g_57,11.712735342614373,9.725191751489369,1612
E1g,N2,E1g_57,,,1612
E1g,N0,E1g_58,,,1612
E1g,N1,E1g_58,7.509348686363265,3.344416636828208,1612
E1g,N2,E1g_58,,,1612
E1g,N0,E1g_59,,,1612
E1g,N1,E1g_59,29.447329546487428,16.452417657879842,1612
E1g,N2,E1g_59,,,1612
E1g,N0,E1g_60,,,1612
E1g,N1,E1g_60,1.323798919494484,1.2444154254404434,1612
E1g,N2,E1g_60,,,1612
E1g,N0,E1g_61,,,1612
E1g,N1,E1g_61,10.05929993445347,8.133789396687657,1612
E1g,N2,E1g_61,,,1612
E1g,N0,E1g_62,,,1612
E1g,N1,E1g_62,19.279960809799523,11.887972704306332,1612
E1g,N2,E1g_62,,,1612
E1g,N0,E1g_63,,,1612
E1g,N1,E1g_63,20.15645754825888,13.115314687688462,1612
E1g,N2,E1g_63,,,1612
E1g,N0,E1g_64,,,1612
E1g,N1,E1g_64,14.2340481778354,3.9118903744675166,1612
E1g,N2,E1g_64,,,1612
E1g,N0,E1g_65,,,1612
E1g,N1,E1g_65,2.326824098840228,1.5901693895661833,1612
E1g,N2,E1g_65,,,1612
E1g,N0,E1g_66,,,479
E1g,N1,E1g_66,25.5367407296948,11.98405315721024,479
E1g,N2,E1g_66,,,479
E1g,N0,E1g_67,,,1612
E1g,N1,E1g_67,6.546421666371263,8.136700450792604,1612
E1g,N2,E1g_67,,,1612
E1g,N0,E1g_68,,,1612
E1g,N1,E1g_68,7.117513810114618,6.776193289905797,1612
E1g,N2,E1g_68,,,1612
E1g,N0,E1g_69,,,1612
E1g,N1,E1g_69,23.541167931530833,16.243759556100756,1612
E1g,N2,E1g_69,,,1612
E1g,N0,E1g_70,,,1612
E1g,N1,E1g_70,3.8131227804281465,1.0129341385985569,1612
E1g,N2,E1g_70,,,1612
E1g,N0,E1g_71,,,1612
E1g,N1,E1g_71,17.38013204537398,8.656957712454675,1612
E1g,N2,E1g_71,,,1612
E1g,N0,E1g_72,,,470
E1g,N1,E1g_72,18.236045086119557,16.94331038796915,470
E1g,N2,E1g_72,,,470
